timestamp,stress_level,sleep_hours,workload,fatigue_level,mood_score,physical_activity_minutes,caffeine_intake_mg,social_interactions,anxiety_level,stress_level_rolling7,sleep_hours_rolling7,fatigue_level_rolling7,workload_rolling7,anxiety_level_rolling7,burnout_risk
2023-09-23 00:00:00,6.0,8.0,6.0,2.0,8.0,51.03,334.51,9.0,2.0,9.0,6.0,3.0,7.0,4.0,0
2023-09-24 00:00:00,10.0,8.0,10.0,3.0,9.0,0.0,17.09,1.0,1.0,8.0,7.0,5.0,7.0,3.0,0
2023-09-25 00:00:00,6.0,10.0,0.0,10.0,10.0,6.33,70.59,9.0,3.0,9.0,7.0,4.0,5.0,3.0,0
2023-09-26 00:00:00,1.0,6.0,8.0,1.0,10.0,16.62,174.13,1.0,9.0,6.0,5.0,5.0,6.0,5.0,0
2023-09-27 00:00:00,10.0,4.0,10.0,6.0,2.0,96.24,340.93,4.0,5.0,7.0,7.0,5.0,8.0,6.0,1
2023-09-28 00:00:00,8.0,3.0,4.0,10.0,10.0,41.8,287.23,4.0,6.0,7.0,7.0,6.0,9.0,5.0,1
2023-09-29 00:00:00,1.0,6.0,7.0,7.0,3.0,70.75,297.68,6.0,5.0,6.0,8.0,4.0,7.0,4.0,0
2023-09-30 00:00:00,2.0,5.0,3.0,8.0,4.0,16.4,337.71,0.0,9.0,7.0,6.0,7.0,6.0,5.0,0
2023-10-01 00:00:00,6.0,9.0,8.0,0.0,1.0,58.22,423.01,1.0,6.0,4.0,5.0,6.0,6.0,6.0,0
2023-10-02 00:00:00,9.0,5.0,3.0,8.0,4.0,2.06,246.6,10.0,2.0,6.0,8.0,7.0,6.0,7.0,0
2023-10-03 00:00:00,8.0,9.0,3.0,9.0,5.0,27.92,191.77,10.0,3.0,5.0,7.0,9.0,5.0,6.0,0
2023-10-04 00:00:00,7.0,10.0,6.0,8.0,3.0,21.07,417.62,5.0,0.0,6.0,7.0,10.0,8.0,3.0,0
2023-10-05 00:00:00,0.0,7.0,10.0,6.0,10.0,36.95,323.9,0.0,8.0,6.0,8.0,10.0,7.0,5.0,0
2023-10-06 00:00:00,7.0,10.0,2.0,0.0,2.0,53.09,304.77,3.0,4.0,6.0,8.0,6.0,6.0,3.0,0
2023-10-07 00:00:00,3.0,9.0,1.0,7.0,6.0,106.47,267.43,9.0,5.0,6.0,8.0,8.0,4.0,6.0,0
2023-10-08 00:00:00,6.0,7.0,9.0,4.0,8.0,91.72,203.0,5.0,3.0,6.0,8.0,7.0,4.0,5.0,0
2023-10-09 00:00:00,9.0,4.0,3.0,6.0,7.0,113.01,340.05,6.0,3.0,5.0,8.0,5.0,4.0,4.0,0
2023-10-10 00:00:00,1.0,6.0,4.0,10.0,1.0,48.95,122.02,8.0,9.0,4.0,7.0,6.0,3.0,4.0,1
2023-10-11 00:00:00,9.0,7.0,5.0,6.0,4.0,116.82,56.9,3.0,5.0,6.0,5.0,5.0,5.0,4.0,0
2023-10-12 00:00:00,3.0,9.0,3.0,3.0,3.0,104.92,338.17,6.0,9.0,7.0,7.0,4.0,4.0,5.0,0
2023-10-13 00:00:00,5.0,6.0,8.0,1.0,6.0,68.01,446.31,5.0,10.0,4.0,7.0,6.0,5.0,6.0,0
2023-10-14 00:00:00,6.0,9.0,3.0,6.0,8.0,29.11,199.88,4.0,0.0,4.0,6.0,4.0,7.0,5.0,0
2023-10-15 00:00:00,9.0,7.0,1.0,6.0,9.0,22.26,490.01,3.0,4.0,6.0,7.0,5.0,4.0,6.0,0
2023-10-16 00:00:00,5.0,4.0,8.0,9.0,7.0,117.75,432.09,5.0,5.0,6.0,8.0,7.0,4.0,6.0,0
2023-10-17 00:00:00,1.0,10.0,10.0,2.0,9.0,84.58,110.48,5.0,8.0,4.0,8.0,5.0,5.0,4.0,0
2023-10-18 00:00:00,6.0,7.0,10.0,5.0,8.0,118.93,126.88,6.0,6.0,6.0,8.0,7.0,6.0,6.0,0
2023-10-19 00:00:00,3.0,6.0,4.0,7.0,4.0,89.21,34.76,0.0,6.0,6.0,6.0,6.0,6.0,7.0,0
2023-10-20 00:00:00,10.0,7.0,7.0,4.0,9.0,117.41,232.93,5.0,9.0,7.0,7.0,5.0,4.0,4.0,0
2023-10-21 00:00:00,10.0,4.0,6.0,7.0,7.0,45.36,309.22,0.0,6.0,5.0,5.0,5.0,7.0,4.0,0
2023-10-22 00:00:00,4.0,7.0,8.0,9.0,4.0,19.84,45.91,4.0,10.0,6.0,6.0,6.0,6.0,8.0,0
2023-10-23 00:00:00,5.0,6.0,3.0,7.0,8.0,19.06,114.11,6.0,7.0,6.0,5.0,6.0,5.0,7.0,0
2023-10-24 00:00:00,2.0,6.0,9.0,4.0,7.0,22.5,414.78,0.0,4.0,6.0,6.0,7.0,6.0,7.0,0
2023-10-25 00:00:00,3.0,10.0,0.0,4.0,9.0,67.33,253.98,0.0,1.0,7.0,7.0,5.0,6.0,4.0,0
2023-10-26 00:00:00,5.0,6.0,10.0,10.0,10.0,20.12,481.93,5.0,2.0,4.0,8.0,6.0,5.0,5.0,0
2023-10-27 00:00:00,6.0,5.0,1.0,2.0,1.0,20.05,222.35,6.0,7.0,4.0,5.0,5.0,7.0,5.0,0
2023-10-28 00:00:00,10.0,6.0,6.0,5.0,9.0,0.23,123.0,5.0,0.0,7.0,7.0,6.0,4.0,5.0,0
2023-10-29 00:00:00,9.0,9.0,3.0,10.0,7.0,14.26,435.96,4.0,4.0,9.0,5.0,8.0,3.0,3.0,0
2023-10-30 00:00:00,6.0,4.0,10.0,9.0,1.0,15.82,159.29,5.0,0.0,6.0,8.0,4.0,6.0,3.0,1
2023-10-31 00:00:00,7.0,5.0,7.0,8.0,2.0,50.12,445.48,2.0,3.0,5.0,6.0,8.0,6.0,5.0,1
2023-11-01 00:00:00,3.0,3.0,5.0,7.0,5.0,61.63,420.14,8.0,8.0,5.0,4.0,7.0,4.0,4.0,0
2023-11-02 00:00:00,2.0,3.0,4.0,4.0,8.0,13.13,95.06,4.0,3.0,5.0,6.0,7.0,6.0,3.0,0
2023-11-03 00:00:00,3.0,9.0,4.0,6.0,9.0,58.03,106.32,1.0,9.0,6.0,6.0,9.0,5.0,4.0,0
2023-11-04 00:00:00,10.0,8.0,7.0,10.0,6.0,82.25,119.29,9.0,3.0,6.0,5.0,7.0,5.0,6.0,0
2023-11-05 00:00:00,10.0,5.0,3.0,3.0,10.0,49.26,100.1,9.0,2.0,5.0,7.0,6.0,4.0,6.0,0
2023-11-06 00:00:00,2.0,9.0,2.0,9.0,8.0,33.33,102.26,6.0,7.0,6.0,7.0,5.0,4.0,6.0,0
2023-11-07 00:00:00,10.0,6.0,8.0,10.0,6.0,5.1,165.37,2.0,8.0,7.0,6.0,6.0,6.0,6.0,1
2023-11-08 00:00:00,2.0,10.0,2.0,3.0,6.0,108.22,412.66,0.0,7.0,5.0,8.0,7.0,3.0,6.0,0
2023-11-09 00:00:00,8.0,10.0,7.0,1.0,4.0,47.78,185.31,2.0,3.0,5.0,8.0,6.0,5.0,5.0,0
2023-11-10 00:00:00,3.0,6.0,5.0,10.0,5.0,5.06,31.46,8.0,6.0,8.0,6.0,8.0,8.0,5.0,0
2023-11-11 00:00:00,7.0,9.0,10.0,4.0,2.0,115.83,492.01,4.0,0.0,6.0,8.0,5.0,4.0,6.0,0
2023-11-12 00:00:00,8.0,8.0,6.0,2.0,4.0,116.73,64.77,6.0,9.0,4.0,8.0,6.0,6.0,7.0,1
2023-11-13 00:00:00,8.0,5.0,9.0,10.0,3.0,67.82,178.34,2.0,3.0,7.0,6.0,5.0,7.0,5.0,1
2023-11-14 00:00:00,1.0,5.0,10.0,5.0,5.0,6.26,266.29,3.0,4.0,8.0,8.0,4.0,7.0,7.0,0
2023-11-15 00:00:00,1.0,7.0,4.0,10.0,5.0,96.29,441.19,0.0,2.0,5.0,6.0,7.0,5.0,6.0,0
2023-11-16 00:00:00,5.0,9.0,1.0,2.0,6.0,76.04,402.98,2.0,9.0,3.0,5.0,7.0,6.0,6.0,0
2023-11-17 00:00:00,9.0,9.0,4.0,7.0,5.0,49.99,35.97,7.0,6.0,6.0,6.0,6.0,8.0,7.0,0
2023-11-18 00:00:00,2.0,8.0,4.0,3.0,6.0,117.29,199.81,3.0,4.0,6.0,7.0,4.0,7.0,5.0,0
2023-11-19 00:00:00,2.0,9.0,5.0,4.0,7.0,0.3,356.83,1.0,10.0,5.0,8.0,4.0,5.0,7.0,0
2023-11-20 00:00:00,1.0,7.0,7.0,0.0,2.0,12.09,47.82,4.0,9.0,1.0,8.0,5.0,5.0,6.0,1
2023-11-21 00:00:00,3.0,8.0,5.0,7.0,4.0,41.94,273.64,4.0,5.0,2.0,9.0,5.0,4.0,7.0,0
2023-11-22 00:00:00,3.0,9.0,5.0,9.0,6.0,26.44,438.15,1.0,8.0,2.0,10.0,5.0,6.0,7.0,0
2023-11-23 00:00:00,5.0,5.0,5.0,2.0,4.0,70.29,166.76,10.0,2.0,4.0,7.0,4.0,6.0,4.0,0
2023-11-24 00:00:00,2.0,7.0,4.0,6.0,1.0,114.97,262.37,5.0,5.0,4.0,7.0,6.0,5.0,6.0,0
2023-11-25 00:00:00,0.0,9.0,5.0,10.0,9.0,1.91,131.97,9.0,0.0,2.0,8.0,9.0,7.0,6.0,0
2023-11-26 00:00:00,0.0,3.0,5.0,2.0,3.0,57.38,493.65,3.0,8.0,2.0,6.0,6.0,5.0,5.0,0
2023-11-27 00:00:00,9.0,8.0,5.0,7.0,2.0,88.34,296.85,0.0,9.0,3.0,6.0,5.0,4.0,5.0,1
2023-11-28 00:00:00,10.0,4.0,5.0,5.0,9.0,96.33,343.11,2.0,2.0,3.0,9.0,5.0,5.0,4.0,0
2023-11-29 00:00:00,2.0,7.0,4.0,4.0,7.0,103.23,174.42,8.0,4.0,4.0,6.0,7.0,4.0,4.0,0
2023-11-30 00:00:00,5.0,8.0,2.0,6.0,5.0,16.15,488.16,9.0,10.0,5.0,7.0,5.0,5.0,3.0,0
2023-12-01 00:00:00,1.0,5.0,2.0,7.0,6.0,44.44,390.15,6.0,2.0,4.0,6.0,6.0,5.0,5.0,0
2023-12-02 00:00:00,4.0,5.0,9.0,4.0,4.0,76.21,9.56,5.0,8.0,3.0,5.0,5.0,3.0,6.0,1
2023-12-03 00:00:00,6.0,6.0,2.0,7.0,1.0,99.73,199.77,0.0,8.0,4.0,7.0,7.0,5.0,5.0,1
2023-12-04 00:00:00,2.0,9.0,6.0,10.0,4.0,57.04,431.89,8.0,4.0,3.0,5.0,8.0,6.0,5.0,0
2023-12-05 00:00:00,8.0,3.0,1.0,9.0,9.0,54.29,412.45,8.0,7.0,5.0,8.0,7.0,6.0,7.0,1
2023-12-06 00:00:00,7.0,9.0,3.0,5.0,1.0,52.58,296.12,0.0,6.0,5.0,7.0,9.0,5.0,9.0,0
2023-12-07 00:00:00,10.0,4.0,4.0,2.0,10.0,85.64,2.13,5.0,3.0,7.0,7.0,7.0,4.0,6.0,0
2023-12-08 00:00:00,10.0,10.0,8.0,4.0,3.0,86.79,213.51,6.0,5.0,5.0,7.0,7.0,4.0,9.0,0
2023-12-09 00:00:00,10.0,10.0,7.0,9.0,5.0,27.76,295.17,1.0,6.0,8.0,8.0,7.0,3.0,7.0,0
2023-12-10 00:00:00,2.0,6.0,6.0,0.0,6.0,100.95,306.02,9.0,7.0,9.0,9.0,6.0,3.0,7.0,0
2023-12-11 00:00:00,4.0,6.0,9.0,7.0,9.0,53.33,467.21,7.0,2.0,7.0,7.0,5.0,6.0,5.0,0
2023-12-12 00:00:00,10.0,6.0,6.0,4.0,6.0,25.6,31.64,7.0,4.0,7.0,8.0,5.0,6.0,3.0,0
2023-12-13 00:00:00,8.0,7.0,0.0,4.0,3.0,101.03,47.43,5.0,7.0,7.0,6.0,5.0,6.0,6.0,0
2023-12-14 00:00:00,4.0,4.0,5.0,3.0,6.0,116.52,325.61,8.0,4.0,7.0,7.0,5.0,5.0,5.0,0
2023-12-15 00:00:00,10.0,3.0,8.0,6.0,4.0,103.66,251.23,2.0,6.0,7.0,5.0,3.0,5.0,4.0,1
2023-12-16 00:00:00,6.0,3.0,2.0,5.0,3.0,44.44,197.82,1.0,7.0,6.0,7.0,5.0,5.0,6.0,1
2023-12-17 00:00:00,2.0,6.0,5.0,5.0,7.0,113.54,402.74,1.0,2.0,6.0,6.0,5.0,5.0,5.0,0
2023-12-18 00:00:00,7.0,5.0,2.0,10.0,7.0,86.55,87.62,5.0,6.0,7.0,6.0,5.0,4.0,5.0,1
2023-12-19 00:00:00,3.0,7.0,4.0,5.0,4.0,30.21,108.07,6.0,8.0,5.0,4.0,4.0,4.0,4.0,0
2023-12-20 00:00:00,10.0,10.0,0.0,10.0,7.0,34.98,290.0,5.0,7.0,6.0,5.0,5.0,6.0,7.0,0
2023-12-21 00:00:00,3.0,6.0,4.0,9.0,2.0,80.34,106.66,10.0,4.0,5.0,5.0,8.0,4.0,7.0,0
2023-12-22 00:00:00,8.0,7.0,9.0,9.0,1.0,60.43,407.43,2.0,6.0,6.0,5.0,7.0,4.0,7.0,1
2023-12-23 00:00:00,3.0,6.0,6.0,3.0,2.0,36.36,38.76,4.0,4.0,5.0,8.0,4.0,4.0,5.0,0
2023-12-24 00:00:00,10.0,9.0,10.0,9.0,5.0,65.69,459.49,7.0,8.0,8.0,7.0,8.0,5.0,7.0,1
2023-12-25 00:00:00,2.0,9.0,3.0,6.0,8.0,35.11,50.42,4.0,0.0,8.0,9.0,7.0,7.0,8.0,0
2023-12-26 00:00:00,10.0,10.0,3.0,1.0,4.0,118.08,111.5,1.0,5.0,5.0,8.0,8.0,5.0,6.0,0
2023-12-27 00:00:00,9.0,10.0,1.0,4.0,10.0,4.0,294.02,6.0,3.0,8.0,9.0,7.0,7.0,3.0,0
2023-12-28 00:00:00,5.0,3.0,6.0,9.0,6.0,45.42,67.46,7.0,6.0,8.0,8.0,6.0,6.0,5.0,0
2023-12-29 00:00:00,2.0,9.0,7.0,4.0,6.0,77.61,188.13,3.0,1.0,5.0,8.0,6.0,4.0,3.0,0
2023-12-30 00:00:00,4.0,8.0,4.0,9.0,9.0,51.17,331.22,0.0,1.0,4.0,10.0,5.0,5.0,4.0,0
2023-12-31 00:00:00,6.0,5.0,5.0,9.0,9.0,47.47,207.83,1.0,10.0,3.0,9.0,6.0,6.0,5.0,1
2024-01-01 00:00:00,1.0,10.0,4.0,3.0,4.0,4.77,64.01,2.0,7.0,6.0,9.0,5.0,5.0,7.0,0
2024-01-02 00:00:00,0.0,5.0,6.0,3.0,9.0,9.31,61.33,6.0,4.0,2.0,9.0,6.0,4.0,4.0,0
2024-01-03 00:00:00,7.0,8.0,8.0,3.0,6.0,116.51,464.06,1.0,2.0,3.0,7.0,7.0,4.0,3.0,0
2024-01-04 00:00:00,7.0,5.0,6.0,9.0,2.0,95.13,256.79,5.0,1.0,0.0,8.0,5.0,7.0,4.0,1
2024-01-05 00:00:00,7.0,6.0,4.0,7.0,10.0,21.89,132.74,1.0,2.0,5.0,7.0,6.0,6.0,3.0,0
2024-01-06 00:00:00,4.0,9.0,7.0,3.0,6.0,110.81,491.13,6.0,2.0,3.0,6.0,5.0,7.0,5.0,0
2024-01-07 00:00:00,2.0,7.0,1.0,3.0,2.0,16.14,121.43,1.0,3.0,3.0,8.0,4.0,4.0,4.0,0
2024-01-08 00:00:00,7.0,6.0,10.0,4.0,8.0,109.21,329.6,2.0,3.0,6.0,7.0,4.0,4.0,5.0,0
2024-01-09 00:00:00,8.0,5.0,10.0,10.0,4.0,82.9,500.06,8.0,10.0,6.0,9.0,5.0,7.0,6.0,1
2024-01-10 00:00:00,10.0,9.0,10.0,2.0,5.0,43.3,170.47,2.0,5.0,7.0,7.0,4.0,7.0,5.0,0
2024-01-11 00:00:00,3.0,5.0,0.0,4.0,8.0,40.29,209.28,4.0,10.0,4.0,8.0,6.0,6.0,5.0,0
2024-01-12 00:00:00,10.0,5.0,5.0,6.0,8.0,14.23,295.48,8.0,4.0,8.0,8.0,4.0,5.0,5.0,0
2024-01-13 00:00:00,1.0,9.0,10.0,5.0,6.0,43.02,88.61,6.0,7.0,4.0,8.0,5.0,6.0,5.0,0
2024-01-14 00:00:00,1.0,9.0,10.0,4.0,4.0,108.71,166.48,7.0,0.0,6.0,6.0,4.0,7.0,6.0,0
2024-01-15 00:00:00,5.0,5.0,2.0,2.0,1.0,56.97,26.62,10.0,2.0,4.0,7.0,4.0,5.0,6.0,0
2024-01-16 00:00:00,10.0,8.0,2.0,8.0,7.0,85.18,236.79,2.0,7.0,5.0,6.0,4.0,7.0,5.0,0
2024-01-17 00:00:00,7.0,9.0,3.0,1.0,8.0,49.38,335.24,10.0,1.0,5.0,7.0,3.0,5.0,4.0,0
2024-01-18 00:00:00,2.0,9.0,3.0,9.0,9.0,51.26,61.86,10.0,7.0,5.0,10.0,3.0,5.0,4.0,0
2024-01-19 00:00:00,0.0,6.0,2.0,2.0,2.0,68.91,447.19,3.0,8.0,4.0,8.0,3.0,3.0,4.0,0
2024-01-20 00:00:00,2.0,4.0,8.0,9.0,2.0,66.89,253.75,6.0,10.0,3.0,7.0,4.0,5.0,6.0,1
2024-01-21 00:00:00,9.0,5.0,9.0,6.0,4.0,61.94,395.18,3.0,3.0,5.0,8.0,4.0,7.0,6.0,1
2024-01-22 00:00:00,2.0,5.0,1.0,5.0,5.0,57.14,40.18,0.0,10.0,5.0,9.0,6.0,4.0,8.0,0
2024-01-23 00:00:00,9.0,7.0,9.0,2.0,10.0,21.88,499.08,9.0,7.0,5.0,6.0,5.0,6.0,7.0,0
2024-01-24 00:00:00,9.0,3.0,5.0,3.0,1.0,43.18,28.41,5.0,1.0,6.0,8.0,5.0,5.0,7.0,0
2024-01-25 00:00:00,4.0,7.0,9.0,0.0,4.0,108.64,277.92,7.0,9.0,6.0,6.0,4.0,6.0,8.0,0
2024-01-26 00:00:00,2.0,6.0,9.0,3.0,6.0,82.02,468.24,1.0,8.0,5.0,5.0,5.0,9.0,5.0,0
2024-01-27 00:00:00,10.0,5.0,2.0,2.0,3.0,117.17,78.82,0.0,5.0,6.0,6.0,4.0,7.0,6.0,0
2024-01-28 00:00:00,5.0,9.0,3.0,10.0,7.0,108.2,499.69,8.0,6.0,7.0,6.0,3.0,6.0,7.0,0
2024-01-29 00:00:00,6.0,6.0,4.0,7.0,6.0,93.81,50.21,0.0,9.0,6.0,7.0,4.0,6.0,6.0,0
2024-01-30 00:00:00,3.0,4.0,10.0,3.0,4.0,43.19,110.82,1.0,4.0,5.0,6.0,5.0,6.0,6.0,0
2024-01-31 00:00:00,9.0,9.0,1.0,7.0,2.0,51.07,360.27,2.0,1.0,5.0,7.0,5.0,5.0,5.0,0
2024-02-01 00:00:00,2.0,4.0,7.0,7.0,5.0,65.68,300.32,4.0,8.0,6.0,4.0,5.0,6.0,7.0,0
2024-02-02 00:00:00,4.0,8.0,3.0,8.0,3.0,27.34,88.8,8.0,10.0,7.0,6.0,4.0,3.0,6.0,1
2024-02-03 00:00:00,3.0,8.0,3.0,6.0,10.0,65.42,227.66,10.0,1.0,5.0,7.0,7.0,5.0,7.0,0
2024-02-04 00:00:00,5.0,6.0,1.0,1.0,9.0,77.12,148.59,9.0,4.0,6.0,7.0,5.0,4.0,4.0,0
2024-02-05 00:00:00,7.0,8.0,10.0,8.0,9.0,17.12,242.26,1.0,5.0,5.0,4.0,6.0,4.0,6.0,0
2024-02-06 00:00:00,9.0,7.0,7.0,3.0,6.0,26.26,137.09,0.0,4.0,7.0,7.0,5.0,4.0,6.0,0
2024-02-07 00:00:00,8.0,6.0,10.0,2.0,6.0,49.85,134.06,0.0,7.0,4.0,7.0,5.0,6.0,4.0,0
2024-02-08 00:00:00,4.0,3.0,2.0,3.0,4.0,58.76,455.93,7.0,6.0,6.0,5.0,5.0,5.0,5.0,0
2024-02-09 00:00:00,10.0,5.0,10.0,8.0,4.0,73.04,88.11,9.0,3.0,8.0,6.0,6.0,5.0,6.0,1
2024-02-10 00:00:00,10.0,10.0,2.0,9.0,2.0,48.03,492.93,9.0,2.0,7.0,7.0,6.0,6.0,6.0,1
2024-02-11 00:00:00,7.0,6.0,10.0,6.0,9.0,14.16,13.9,9.0,9.0,5.0,7.0,6.0,10.0,4.0,0
2024-02-12 00:00:00,9.0,7.0,8.0,10.0,4.0,82.19,332.53,2.0,1.0,10.0,6.0,5.0,8.0,4.0,1
2024-02-13 00:00:00,5.0,7.0,7.0,2.0,8.0,72.31,360.68,8.0,3.0,7.0,7.0,7.0,7.0,6.0,0
2024-02-14 00:00:00,3.0,7.0,7.0,6.0,10.0,66.89,172.87,8.0,1.0,7.0,7.0,6.0,7.0,5.0,0
2024-02-15 00:00:00,7.0,3.0,5.0,10.0,2.0,14.09,88.83,1.0,7.0,7.0,8.0,8.0,8.0,6.0,1
2024-02-16 00:00:00,4.0,5.0,7.0,7.0,9.0,49.85,211.85,3.0,10.0,8.0,7.0,7.0,7.0,4.0,0
2024-02-17 00:00:00,10.0,7.0,2.0,1.0,1.0,46.85,342.52,2.0,9.0,5.0,7.0,7.0,9.0,5.0,1
2024-02-18 00:00:00,9.0,5.0,5.0,9.0,2.0,71.14,59.98,5.0,3.0,5.0,6.0,5.0,6.0,5.0,1
2024-02-19 00:00:00,10.0,4.0,6.0,7.0,2.0,111.36,362.78,6.0,1.0,6.0,6.0,6.0,6.0,4.0,1
2024-02-20 00:00:00,2.0,3.0,9.0,4.0,6.0,116.58,218.54,5.0,7.0,6.0,6.0,7.0,5.0,6.0,0
2024-02-21 00:00:00,5.0,6.0,1.0,10.0,7.0,0.0,59.89,2.0,6.0,7.0,4.0,4.0,4.0,7.0,0
2024-02-22 00:00:00,6.0,9.0,6.0,10.0,3.0,5.57,306.36,2.0,2.0,7.0,5.0,6.0,4.0,5.0,0
2024-02-23 00:00:00,8.0,3.0,5.0,5.0,9.0,51.97,165.43,1.0,5.0,9.0,5.0,6.0,4.0,5.0,0
2024-02-24 00:00:00,10.0,4.0,5.0,2.0,5.0,29.81,10.89,1.0,1.0,6.0,5.0,6.0,6.0,3.0,0
2024-02-25 00:00:00,9.0,6.0,10.0,2.0,5.0,16.85,214.76,10.0,3.0,8.0,4.0,5.0,6.0,3.0,0
2024-02-26 00:00:00,4.0,8.0,10.0,5.0,5.0,10.87,75.67,4.0,3.0,4.0,5.0,4.0,7.0,4.0,0
2024-02-27 00:00:00,7.0,7.0,1.0,3.0,9.0,46.68,231.33,10.0,4.0,6.0,8.0,6.0,6.0,3.0,0
2024-02-28 00:00:00,0.0,6.0,3.0,10.0,8.0,29.2,111.27,10.0,7.0,8.0,7.0,4.0,6.0,3.0,0
2024-02-29 00:00:00,5.0,8.0,1.0,0.0,4.0,94.92,64.79,7.0,3.0,7.0,5.0,4.0,6.0,5.0,0
2024-03-01 00:00:00,6.0,7.0,2.0,7.0,4.0,109.82,181.45,5.0,1.0,6.0,6.0,1.0,4.0,4.0,0
2024-03-02 00:00:00,6.0,9.0,10.0,10.0,2.0,5.91,422.47,8.0,5.0,5.0,6.0,4.0,4.0,4.0,1
2024-03-03 00:00:00,3.0,9.0,8.0,10.0,9.0,90.63,202.95,10.0,5.0,6.0,8.0,4.0,5.0,4.0,0
2024-03-04 00:00:00,8.0,5.0,8.0,8.0,3.0,112.0,422.04,3.0,10.0,6.0,5.0,6.0,6.0,5.0,1
2024-03-05 00:00:00,0.0,5.0,10.0,6.0,4.0,2.09,370.22,9.0,6.0,3.0,6.0,8.0,6.0,6.0,1
2024-03-06 00:00:00,7.0,5.0,1.0,3.0,7.0,106.21,204.69,3.0,7.0,5.0,7.0,5.0,7.0,7.0,0
2024-03-07 00:00:00,3.0,5.0,2.0,0.0,10.0,62.18,285.31,8.0,4.0,6.0,6.0,5.0,6.0,9.0,0
2024-03-08 00:00:00,2.0,10.0,4.0,2.0,8.0,5.34,104.03,9.0,8.0,5.0,5.0,5.0,9.0,7.0,0
2024-03-09 00:00:00,7.0,5.0,8.0,5.0,8.0,94.06,240.95,10.0,9.0,5.0,6.0,4.0,7.0,8.0,0
2024-03-10 00:00:00,10.0,4.0,4.0,9.0,4.0,100.73,233.87,4.0,7.0,6.0,4.0,4.0,7.0,7.0,1
2024-03-11 00:00:00,4.0,8.0,8.0,5.0,7.0,14.22,175.19,0.0,1.0,4.0,5.0,5.0,5.0,5.0,0
2024-03-12 00:00:00,4.0,7.0,3.0,10.0,10.0,70.44,209.73,4.0,6.0,5.0,7.0,7.0,6.0,9.0,0
2024-03-13 00:00:00,6.0,4.0,7.0,2.0,0.0,42.16,30.62,4.0,7.0,5.0,6.0,6.0,5.0,9.0,1
2024-03-14 00:00:00,2.0,6.0,9.0,1.0,7.0,92.73,234.85,4.0,3.0,5.0,6.0,4.0,6.0,7.0,0
2024-03-15 00:00:00,6.0,6.0,10.0,10.0,6.0,89.5,241.18,1.0,9.0,5.0,4.0,6.0,8.0,6.0,1
2024-03-16 00:00:00,9.0,8.0,4.0,2.0,6.0,79.66,490.12,5.0,9.0,6.0,6.0,5.0,7.0,7.0,0
2024-03-17 00:00:00,10.0,3.0,7.0,7.0,2.0,118.0,151.92,4.0,3.0,6.0,4.0,4.0,5.0,7.0,1
2024-03-18 00:00:00,9.0,5.0,10.0,10.0,8.0,16.55,195.18,1.0,7.0,7.0,6.0,5.0,4.0,7.0,1
2024-03-19 00:00:00,4.0,7.0,0.0,2.0,5.0,21.13,497.12,9.0,4.0,6.0,7.0,7.0,7.0,5.0,0
2024-03-20 00:00:00,7.0,4.0,2.0,8.0,5.0,60.65,434.03,7.0,1.0,7.0,4.0,4.0,4.0,5.0,0
2024-03-21 00:00:00,4.0,7.0,4.0,6.0,2.0,119.19,267.8,5.0,6.0,7.0,6.0,8.0,4.0,5.0,0
2024-03-22 00:00:00,2.0,6.0,10.0,7.0,4.0,59.75,483.07,10.0,9.0,6.0,6.0,5.0,7.0,4.0,0
2024-03-23 00:00:00,10.0,6.0,10.0,0.0,9.0,52.62,445.99,9.0,10.0,7.0,6.0,7.0,7.0,7.0,1
2024-03-24 00:00:00,5.0,10.0,10.0,5.0,9.0,24.98,382.89,10.0,2.0,5.0,7.0,5.0,5.0,6.0,0
2024-03-25 00:00:00,7.0,7.0,6.0,10.0,6.0,114.02,168.51,2.0,10.0,7.0,6.0,7.0,7.0,5.0,1
2024-03-26 00:00:00,10.0,3.0,8.0,5.0,9.0,89.95,436.57,8.0,9.0,5.0,8.0,6.0,7.0,7.0,1
2024-03-27 00:00:00,8.0,7.0,1.0,9.0,4.0,39.14,356.02,10.0,10.0,8.0,7.0,6.0,8.0,8.0,0
2024-03-28 00:00:00,1.0,9.0,5.0,3.0,1.0,86.89,322.28,10.0,5.0,6.0,6.0,5.0,8.0,10.0,0
2024-03-29 00:00:00,3.0,8.0,7.0,9.0,2.0,115.23,334.56,3.0,5.0,6.0,8.0,5.0,6.0,7.0,0
2024-03-30 00:00:00,10.0,4.0,6.0,10.0,1.0,7.35,473.13,2.0,3.0,7.0,8.0,6.0,8.0,3.0,1
2024-03-31 00:00:00,1.0,10.0,4.0,6.0,8.0,19.42,230.47,6.0,8.0,5.0,5.0,8.0,7.0,6.0,0
2024-04-01 00:00:00,8.0,6.0,7.0,1.0,9.0,92.27,183.26,7.0,1.0,8.0,8.0,7.0,5.0,7.0,0
2024-04-02 00:00:00,7.0,4.0,2.0,8.0,10.0,42.1,357.81,6.0,4.0,5.0,7.0,6.0,5.0,6.0,0
2024-04-03 00:00:00,2.0,4.0,4.0,3.0,6.0,19.54,274.28,0.0,4.0,5.0,5.0,4.0,6.0,4.0,0
2024-04-04 00:00:00,6.0,4.0,10.0,0.0,3.0,2.22,428.77,0.0,0.0,6.0,6.0,4.0,5.0,4.0,1
